expected,answer
-39.3017286578854,-39.3017286578854
-42.4209401385251,-42.4209401385251
-43.8158638941561,-43.8158638941561
-43.2431636538468,-43.2431636538468
-42.8244814894694,-42.8244814894694
-43.6566289080752,-43.6566289080752
-43.8158638941561,-43.8158638941561
-44.001904094722,-44.001904094722
-43.5832219303445,-43.5832219303445
-42.7621206412468,-42.7621206412468
-43.6800960682029,-43.6800960682029
-42.4684927507368,-42.4684927507368
-42.6887136635161,-42.6887136635162
-42.6473332160028,-42.6473332160028
-43.5653086429589,-43.5653086429589
-42.9926084026496,-42.9926084026496
-42.0584641917883,-42.0584641917883
-43.8158638941561,-43.8158638941561
-43.6566289080752,-43.6566289080752
-44.001904094722,-44.001904094722
-43.5832219303445,-43.5832219303445
-43.8158638941561,-43.8158638941561
-42.4209401385251,-42.4209401385251
-43.2431636538468,-43.2431636538468
-42.8244814894694,-42.8244814894694
-43.6800960682029,-43.6800960682029
-42.7621206412468,-42.7621206412468
-42.4684927507368,-42.4684927507368
-42.6887136635161,-42.6887136635162
-43.5653086429589,-43.5653086429589
-42.6473332160028,-42.6473332160028
-42.9926084026496,-42.9926084026496
-42.0584641917883,-42.0584641917883
-43.2431636538468,-43.2431636538468
-44.001904094722,-44.001904094722
-42.5515246404413,-42.5515246404413
-43.0105216900353,-43.0105216900353
-44.001904094722,-44.001904094722
-43.2431636538468,-43.2431636538468
-42.5515246404413,-42.5515246404413
-43.0105216900353,-43.0105216900353
-42.4684927507368,-42.4684927507368
-42.4684927507368,-42.4684927507368
-40.6213448447128,-40.6213448447128
-41.4771103460501,-41.4771103460501
-42.9926084026496,-42.9926084026496
-42.9926084026496,-42.9926084026496
-41.542228948369,-41.542228948369
-41.4857639514791,-41.4857639514791
-42.8244814894694,-42.8244814894694
-43.5832219303445,-43.5832219303445
-43.0105216900353,-43.0105216900352
-41.8673992814604,-41.8673992814605
-43.5832219303445,-43.5832219303445
-42.8244814894694,-42.8244814894694
-43.0105216900353,-43.0105216900353
-41.8673992814604,-41.8673992814605
-42.6887136635161,-42.6887136635161
-42.6887136635161,-42.6887136635161
-41.4771103460501,-41.4771103460501
-40.9728910146321,-40.9728910146321
-42.0584641917883,-42.0584641917883
-42.0584641917883,-42.0584641917883
-41.4857639514791,-41.4857639514791
-40.0098033007532,-40.0098033007532
-42.3002005828084,-42.3002005828084
-43.9746586034988,-43.9746586034988
-43.0013052247192,-43.0013052247192
-42.7037419337526,-42.7037419337526
-43.594056847079,-43.594056847079
-43.868702620817,-43.868702620817
-43.818213160315,-43.818213160315
-43.5206498693484,-43.5206498693484
-42.8241569512527,-42.8241569512527
-44.0216666432681,-44.0216666432681
-42.4706801476205,-42.4706801476205
-42.750749973522,-42.750749973522
-42.5265936602861,-42.5265936602861
-43.7241033523016,-43.7241033523016
-42.750749973522,-42.750749973522
-41.9377246360716,-41.9377246360716
-43.9746586034988,-43.9746586034988
-43.9445601056245,-43.9445601056245
-44.0395799306538,-44.0395799306538
-43.7420166396872,-43.7420166396872
-43.868702620817,-43.868702620817
-42.5392054833046,-42.5392054833046
-43.1748835070969,-43.1748835070969
-42.8773202161303,-42.8773202161303
-44.0216666432681,-44.0216666432681
-43.2328277045187,-43.2328277045187
-42.7502144126799,-42.7502144126799
-43.0302842385814,-43.0302842385814
-43.7241033523016,-43.7241033523016
-42.9352644135521,-42.9352644135521
-43.0302842385814,-43.0302842385814
-42.217258901131,-42.217258901131
-43.0013052247192,-43.0013052247192
-44.0395799306538,-44.0395799306538
-42.2796152372926,-42.2796152372926
-42.7686632609076,-42.7686632609076
-43.818213160315,-43.818213160315
-43.1748835070969,-43.1748835070969
-42.3377827320132,-42.3377827320132
-42.8268307556282,-42.8268307556282
-42.4706801476205,-42.4706801476205
-42.7502144126799,-42.7502144126799
-40.6183760340072,-40.6183760340072
-41.4792977429337,-41.4792977429337
-42.750749973522,-42.750749973522
-43.0302842385814,-43.0302842385814
-41.2703195452203,-41.2703195452203
-41.2439055223514,-41.2439055223514
-42.7037419337526,-42.7037419337526
-43.7420166396872,-43.7420166396872
-42.7686632609076,-42.7686632609076
-41.7466597257437,-41.7466597257437
-43.5206498693484,-43.5206498693484
-42.8773202161303,-42.8773202161303
-42.8268307556282,-42.8268307556283
-41.8048272204643,-41.8048272204643
-42.750749973522,-42.750749973522
-43.0302842385814,-43.0302842385814
-41.4792977429337,-41.4792977429338
-41.034927324638,-41.034927324638
-41.9377246360716,-41.9377246360716
-42.217258901131,-42.217258901131
-41.2439055223514,-41.2439055223514
-39.8890637450365,-39.8890637450365
-41.3875661240632,-41.3875661240632
-43.0620241447536,-43.0620241447536
-42.2097896393849,-42.2097896393849
-41.811177842872,-41.811177842872
-42.6814223883338,-42.6814223883338
-42.9560681620718,-42.9560681620718
-43.0266975749806,-43.0266975749806
-42.6280857784677,-42.6280857784677
-41.7287466267849,-41.7287466267849
-42.9262563188003,-42.9262563188003
-41.4351187362749,-41.4351187362749
-41.6754100169187,-41.6754100169187
-41.9190327890422,-41.9190327890422
-43.1165424810577,-43.1165424810577
-42.264307975689,-42.264307975689
-41.3546985296994,-41.3546985296994
-43.0620241447536,-43.0620241447536
-43.0319256468793,-43.0319256468793
-43.2480643453194,-43.2480643453194
-42.8494525488065,-42.8494525488065
-42.9560681620718,-42.9560681620718
-41.6265710245594,-41.6265710245594
-42.3833679217626,-42.3833679217626
-41.9847561252496,-41.9847561252496
-42.9262563188003,-42.9262563188003
-42.1374173800509,-42.1374173800509
-41.7146530013343,-41.7146530013343
-41.9549442819781,-41.9549442819781
-43.1165424810577,-43.1165424810577
-42.3277035423082,-42.3277035423082
-42.5438422407484,-42.5438422407484
-41.6342327947588,-41.6342327947588
-42.2097896393849,-42.2097896393849
-43.2480643453194,-43.2480643453194
-41.5181506259794,-41.5181506259794
-41.9972180434378,-41.9972180434378
-43.0266975749806,-43.0266975749806
-42.3833679217626,-42.3833679217626
-41.5763181207,-41.5763181207
-42.0553855381584,-42.0553855381584
-41.4351187362749,-41.4351187362749
-41.7146530013343,-41.7146530013343
-39.5879708302509,-39.5879708302509
-40.4638066994527,-40.4638066994527
-42.264307975689,-42.264307975689
-42.5438422407484,-42.5438422407484
-40.8139285214083,-40.8139285214083
-40.7819982893901,-40.7819982893902
-41.811177842872,-41.811177842872
-42.8494525488065,-42.8494525488065
-41.9972180434378,-41.9972180434378
-40.931374025327,-40.931374025327
-42.6280857784677,-42.6280857784677
-41.9847561252496,-41.9847561252496
-42.0553855381584,-42.0553855381584
-40.9895415200476,-40.9895415200476
-41.6754100169187,-41.6754100169187
-41.9549442819781,-41.9549442819781
-40.4638066994527,-40.4638066994527
-40.0368657584987,-40.0368657584987
-41.3546985296994,-41.3546985296994
-41.6342327947588,-41.6342327947588
-40.7819982893901,-40.7819982893901
-39.3788516407234,-39.3788516407234
-41.9795574646887,-41.9795574646887
-43.4021890287343,-43.4021890287343
-42.8294887884251,-42.8294887884251
-42.4430430002735,-42.4430430002735
-43.0182457305224,-43.0182457305224
-43.2414149257199,-43.2414149257199
-43.4274551262858,-43.4274551262858
-43.0410093381343,-43.0410093381343
-42.1237374636941,-42.1237374636941
-43.1056470997667,-43.1056470997667
-41.8940437823006,-41.8940437823006
-42.1465010713059,-42.1465010713059
-41.7372916755425,-41.7372916755425
-42.7192013116151,-42.7192013116151
-42.1465010713059,-42.1465010713059
-41.2105323528789,-41.2105323528789
-43.4021890287343,-43.4021890287343
-43.3132076346285,-43.3132076346285
-43.6584828212753,-43.6584828212753
-43.2720370331238,-43.2720370331238
-43.2414149257199,-43.2414149257199
-41.9997846532762,-41.9997846532762
-42.8220081685979,-42.8220081685979
-42.4355623804464,-42.4355623804464
-43.1056470997667,-43.1056470997667
-42.3409651559979,-42.3409651559979
-42.0473372654879,-42.0473372654879
-42.2997945544931,-42.2997945544931
-42.7192013116151,-42.7192013116151
-41.9545193678463,-41.9545193678463
-42.2997945544931,-42.2997945544931
-41.3638258360662,-41.3638258360662
-42.8294887884251,-42.8294887884251
-43.6584828212753,-43.6584828212753
-42.2081033669947,-42.2081033669947
-42.6993367928145,-42.6993367928145
-43.4274551262858,-43.4274551262858
-42.8220081685979,-42.8220081685979
-42.1303691551924,-42.1303691551924
-42.6216025810122,-42.6216025810122
-41.8940437823006,-41.8940437823006
-42.0473372654879,-42.0473372654879
-40.2001893594639,-40.2001893594639
-41.0881912370271,-41.0881912370271
-42.1465010713059,-42.1465010713059
-42.2997945544931,-42.2997945544931
-40.8494151002125,-40.8494151002125
-40.7911255957569,-40.7911255957569
-42.4430430002735,-42.4430430002735
-43.2720370331238,-43.2720370331238
-42.6993367928145,-42.6993367928145
-41.524591937573,-41.524591937573
-43.0410093381343,-43.0410093381343
-42.4355623804464,-42.4355623804464
-42.6216025810122,-42.6216025810122
-41.4468577257706,-41.4468577257706
-42.1465010713059,-42.1465010713059
-42.2997945544931,-42.2997945544931
-41.0881912370271,-41.0881912370271
-40.5523494589423,-40.5523494589423
-41.2105323528789,-41.2105323528789
-41.3638258360662,-41.3638258360662
-40.7911255957569,-40.7911255957569
-39.2717246829116,-39.2717246829116
-41.9997846532762,-41.9997846532762
-43.2414149257199,-43.2414149257199
-42.8220081685979,-42.8220081685979
-42.4355623804464,-42.4355623804464
-43.3132076346285,-43.3132076346285
-43.4021890287343,-43.4021890287343
-43.6584828212753,-43.6584828212753
-43.2720370331238,-43.2720370331238
-42.3409651559979,-42.3409651559979
-43.1056470997667,-43.1056470997667
-42.0473372654879,-42.0473372654879
-42.2997945544931,-42.2997945544931
-41.9545193678463,-41.9545193678463
-42.7192013116151,-42.7192013116151
-42.2997945544931,-42.2997945544931
-41.3638258360662,-41.3638258360662
-43.2414149257199,-43.2414149257199
-43.0182457305224,-43.0182457305224
-43.4274551262858,-43.4274551262858
-43.0410093381343,-43.0410093381342
-43.4021890287343,-43.4021890287343
-41.9795574646887,-41.9795574646887
-42.8294887884251,-42.8294887884251
-42.4430430002735,-42.4430430002735
-43.1056470997667,-43.1056470997667
-42.1237374636941,-42.1237374636941
-41.8940437823006,-41.8940437823006
-42.1465010713059,-42.1465010713059
-42.7192013116151,-42.7192013116151
-41.7372916755425,-41.7372916755425
-42.1465010713059,-42.1465010713059
-41.2105323528789,-41.2105323528789
-42.8220081685979,-42.8220081685979
-43.4274551262858,-43.4274551262858
-42.1303691551924,-42.1303691551924
-42.6216025810122,-42.6216025810122
-43.6584828212753,-43.6584828212753
-42.8294887884251,-42.8294887884251
-42.2081033669947,-42.2081033669947
-42.6993367928145,-42.6993367928145
-42.0473372654879,-42.0473372654879
-41.8940437823006,-41.8940437823006
-40.2001893594639,-40.2001893594639
-41.0881912370271,-41.0881912370271
-42.2997945544931,-42.2997945544931
-42.1465010713059,-42.1465010713059
-40.8494151002125,-40.8494151002125
-40.7911255957569,-40.7911255957569
-42.4355623804464,-42.4355623804464
-43.0410093381343,-43.0410093381343
-42.6216025810122,-42.6216025810122
-41.4468577257706,-41.4468577257706
-43.2720370331238,-43.2720370331238
-42.4430430002735,-42.4430430002735
-42.6993367928145,-42.6993367928145
-41.524591937573,-41.5245919375729
-42.2997945544931,-42.2997945544931
-42.1465010713059,-42.1465010713059
-41.0881912370271,-41.0881912370271
-40.5523494589423,-40.5523494589423
-41.3638258360662,-41.3638258360662
-41.2105323528789,-41.2105323528789
-40.7911255957569,-40.7911255957569
-39.2717246829116,-39.2717246829116
-42.5871197404273,-42.5871197404273
-43.9820434960582,-43.9820434960582
-43.2882243823381,-43.2882243823381
-43.0228974675974,-43.0228974675974
-43.8228085099773,-43.8228085099773
-43.9820434960582,-43.9820434960582
-44.0469648232132,-44.0469648232132
-43.7816379084726,-43.7816379084726
-43.1110761088715,-43.1110761088715
-44.0290515358276,-44.0290515358276
-42.7575993052393,-42.7575993052393
-43.0699055073668,-43.0699055073668
-42.5418544549974,-42.5418544549974
-43.4598298819535,-43.4598298819534
-42.7660107682333,-42.7660107682333
-41.9511609232172,-41.9511609232172
-43.9820434960582,-43.9820434960582
-43.8228085099773,-43.8228085099773
-44.0469648232132,-44.0469648232132
-43.7816379084726,-43.7816379084726
-43.9820434960582,-43.9820434960582
-42.5871197404273,-42.5871197404273
-43.2882243823381,-43.2882243823381
-43.0228974675974,-43.0228974675974
-44.0290515358276,-44.0290515358276
-43.1110761088715,-43.1110761088715
-42.7575993052393,-42.7575993052393
-43.0699055073668,-43.0699055073668
-43.4598298819535,-43.4598298819535
-42.5418544549974,-42.5418544549974
-42.7660107682333,-42.7660107682333
-41.9511609232172,-41.9511609232172
-43.2882243823381,-43.2882243823381
-44.0469648232132,-44.0469648232132
-42.5665343949115,-42.5665343949115
-43.0878187947524,-43.0878187947524
-44.0469648232132,-44.0469648232132
-43.2882243823381,-43.2882243823381
-42.5665343949115,-42.5665343949115
-43.0878187947524,-43.0878187947524
-42.7575993052393,-42.7575993052393
-42.7575993052393,-42.7575993052393
-40.905295191626,-40.905295191626
-41.7984532767785,-41.7984532767785
-42.7660107682333,-42.7660107682333
-42.7660107682333,-42.7660107682333
-41.2855803399316,-41.2855803399316
-41.2573418094971,-41.2573418094971
-43.0228974675974,-43.0228974675974
-43.7816379084726,-43.7816379084726
-43.0878187947524,-43.0878187947524
-42.0341928129217,-42.0341928129217
-43.7816379084726,-43.7816379084726
-43.0228974675974,-43.0228974675974
-43.0878187947524,-43.0878187947524
-42.0341928129217,-42.0341928129217
-43.0699055073668,-43.0699055073668
-43.0699055073668,-43.0699055073668
-41.7984532767785,-41.7984532767785
-41.322460411816,-41.322460411816
-41.9511609232172,-41.9511609232172
-41.9511609232172,-41.9511609232172
-41.2573418094971,-41.2573418094971
-39.8590597700627,-39.8590597700627
-42.4209401385251,-42.4209401385251
-43.8158638941561,-43.8158638941561
-43.2431636538468,-43.2431636538468
-42.8244814894694,-42.8244814894694
-43.6566289080752,-43.6566289080752
-43.8158638941561,-43.8158638941561
-44.001904094722,-44.001904094722
-43.5832219303445,-43.5832219303445
-42.7621206412468,-42.7621206412468
-43.6800960682029,-43.6800960682029
-42.4684927507368,-42.4684927507368
-42.6887136635161,-42.6887136635162
-42.6473332160028,-42.6473332160028
-43.5653086429589,-43.5653086429589
-42.9926084026496,-42.9926084026496
-42.0584641917883,-42.0584641917883
-43.8158638941561,-43.8158638941561
-43.6566289080752,-43.6566289080752
-44.001904094722,-44.001904094722
-43.5832219303445,-43.5832219303445
-43.8158638941561,-43.8158638941561
-42.4209401385251,-42.4209401385251
-43.2431636538468,-43.2431636538468
-42.8244814894694,-42.8244814894694
-43.6800960682029,-43.6800960682029
-42.7621206412468,-42.7621206412468
-42.4684927507368,-42.4684927507368
-42.6887136635161,-42.6887136635161
-43.5653086429589,-43.5653086429589
-42.6473332160028,-42.6473332160028
-42.9926084026496,-42.9926084026496
-42.0584641917883,-42.0584641917883
-43.2431636538468,-43.2431636538468
-44.001904094722,-44.001904094722
-42.5515246404413,-42.5515246404413
-43.0105216900353,-43.0105216900353
-44.001904094722,-44.001904094722
-43.2431636538468,-43.2431636538468
-42.5515246404413,-42.5515246404413
-43.0105216900353,-43.0105216900353
-42.4684927507368,-42.4684927507368
-42.4684927507368,-42.4684927507368
-40.6213448447128,-40.6213448447128
-41.4771103460501,-41.4771103460501
-42.9926084026496,-42.9926084026496
-42.9926084026496,-42.9926084026496
-41.542228948369,-41.542228948369
-41.4857639514791,-41.4857639514791
-42.8244814894694,-42.8244814894694
-43.5832219303445,-43.5832219303445
-43.0105216900353,-43.0105216900353
-41.8673992814604,-41.8673992814605
-43.5832219303445,-43.5832219303445
-42.8244814894694,-42.8244814894694
-43.0105216900353,-43.0105216900353
-41.8673992814604,-41.8673992814605
-42.6887136635161,-42.6887136635162
-42.6887136635161,-42.6887136635162
-41.4771103460501,-41.4771103460501
-40.9728910146321,-40.9728910146321
-42.0584641917883,-42.0584641917883
-42.0584641917883,-42.0584641917883
-41.4857639514791,-41.4857639514791
-40.0098033007532,-40.0098033007532
-41.9997846532762,-41.9997846532762
-43.2414149257199,-43.2414149257199
-42.8220081685979,-42.8220081685979
-42.4355623804464,-42.4355623804464
-43.3132076346285,-43.3132076346285
-43.4021890287343,-43.4021890287343
-43.6584828212753,-43.6584828212753
-43.2720370331238,-43.2720370331238
-42.3409651559979,-42.3409651559979
-43.1056470997667,-43.1056470997667
-42.0473372654879,-42.0473372654879
-42.2997945544931,-42.2997945544931
-41.9545193678463,-41.9545193678463
-42.7192013116151,-42.7192013116151
-42.2997945544931,-42.2997945544931
-41.3638258360662,-41.3638258360662
-43.2414149257199,-43.2414149257199
-43.0182457305224,-43.0182457305224
-43.4274551262858,-43.4274551262858
-43.0410093381343,-43.0410093381343
-43.4021890287343,-43.4021890287343
-41.9795574646887,-41.9795574646887
-42.8294887884251,-42.8294887884251
-42.4430430002735,-42.4430430002735
-43.1056470997667,-43.1056470997667
-42.1237374636941,-42.1237374636941
-41.8940437823006,-41.8940437823006
-42.1465010713059,-42.1465010713059
-42.7192013116151,-42.7192013116151
-41.7372916755425,-41.7372916755425
-42.1465010713059,-42.1465010713059
-41.2105323528789,-41.2105323528789
-42.8220081685979,-42.8220081685979
-43.4274551262858,-43.4274551262858
-42.1303691551924,-42.1303691551924
-42.6216025810122,-42.6216025810122
-43.6584828212753,-43.6584828212753
-42.8294887884251,-42.8294887884251
-42.2081033669947,-42.2081033669947
-42.6993367928145,-42.6993367928145
-42.0473372654879,-42.0473372654879
-41.8940437823006,-41.8940437823006
-40.2001893594639,-40.2001893594639
-41.0881912370271,-41.0881912370271
-42.2997945544931,-42.2997945544931
-42.1465010713059,-42.1465010713059
-40.8494151002125,-40.8494151002125
-40.7911255957569,-40.7911255957569
-42.4355623804464,-42.4355623804464
-43.0410093381343,-43.0410093381343
-42.6216025810122,-42.6216025810122
-41.4468577257706,-41.4468577257706
-43.2720370331238,-43.2720370331238
-42.4430430002735,-42.4430430002735
-42.6993367928145,-42.6993367928145
-41.524591937573,-41.524591937573
-42.2997945544931,-42.2997945544931
-42.1465010713059,-42.1465010713059
-41.0881912370271,-41.0881912370271
-40.5523494589423,-40.5523494589423
-41.3638258360662,-41.3638258360662
-41.2105323528789,-41.2105323528789
-40.7911255957569,-40.7911255957569
-39.2717246829116,-39.2717246829116
-40.8805305732266,-40.8805305732266
-42.002763410652,-42.002763410652
-41.6373274704297,-41.6373274704297
-41.2508816822782,-41.2508816822782
-42.5456501989659,-42.5456501989659
-42.477216630637,-42.477216630637
-42.7617888974061,-42.7617888974061
-42.3753431092545,-42.3753431092545
-41.3913769287181,-41.391376928718
-41.9729515673805,-41.9729515673805
-40.9686125500015,-40.9686125500015
-41.2210698390067,-41.2210698390067
-41.0049311405665,-41.0049311405665
-41.586505779229,-41.586505779229
-41.2210698390067,-41.2210698390067
-40.2851011205797,-40.2851011205797
-42.002763410652,-42.002763410652
-41.6713705356684,-41.6713705356684
-42.0733928235609,-42.0733928235608
-41.6869470354093,-41.6869470354093
-42.477216630637,-42.477216630637
-40.7897819064942,-40.7897819064942
-41.6249821252684,-41.6249821252684
-41.2385363371168,-41.2385363371168
-41.9729515673805,-41.9729515673805
-40.7186947741194,-40.7186947741194
-40.4818139848551,-40.4818139848551
-40.7342712738604,-40.7342712738604
-41.586505779229,-41.586505779229
-40.3322489859679,-40.3322489859679
-40.7342712738603,-40.7342712738604
-39.7983025554334,-39.7983025554334
-41.6373274704297,-41.6373274704297
-42.0733928235609,-42.0733928235608
-40.8302776693671,-40.8302776693671
-41.321511095187,-41.321511095187
-42.7617888974061,-42.7617888974061
-41.6249821252684,-41.6249821252684
-41.031875178066,-41.031875178066
-41.5231086038859,-41.5231086038859
-40.9686125500015,-40.9686125500015
-40.4818139848551,-40.4818139848551
-38.841930378918,-38.841930378918
-39.7299322564813,-39.7299322564813
-41.2210698390067,-41.2210698390067
-40.7342712738603,-40.7342712738603
-39.4911561196666,-39.4911561196666
-39.4328666152111,-39.4328666152111
-41.2508816822782,-41.2508816822782
-41.6869470354093,-41.6869470354093
-41.321511095187,-41.321511095187
-40.1467662399454,-40.1467662399454
-42.3753431092545,-42.3753431092545
-41.2385363371168,-41.2385363371168
-41.5231086038859,-41.5231086038859
-40.3483637486443,-40.3483637486443
-41.2210698390067,-41.2210698390067
-40.7342712738604,-40.7342712738603
-39.7299322564813,-39.7299322564813
-39.1940904783964,-39.1940904783965
-40.2851011205797,-40.2851011205797
-39.7983025554334,-39.7983025554334
-39.4328666152111,-39.4328666152111
-37.9134657023658,-37.9134657023658
-42.1180499980557,-42.1180499980557
-43.2942536523808,-43.2942536523808
-42.7537280218479,-42.7537280218479
-42.4884011071073,-42.4884011071073
-43.6011388321778,-43.6011388321778
-43.560983738077,-43.560983738077
-43.6961586572071,-43.6961586572071
-43.4308317424665,-43.4308317424665
-42.8116722192698,-42.8116722192698
-43.447217674832,-43.447217674832
-42.3290589274309,-42.3290589274309
-42.6413651295584,-42.6413651295584
-42.2424505653956,-42.2424505653956
-42.8779960209578,-42.8779960209578
-42.3374703904249,-42.3374703904249
-41.5226205454088,-41.5226205454089
-43.2942536523808,-43.2942536523808
-42.9556736695263,-42.9556736695263
-43.2437641918788,-43.2437641918788
-42.9784372771381,-42.9784372771381
-43.560983738077,-43.560983738077
-41.858817908972,-41.858817908972
-42.5876303592975,-42.5876303592975
-42.3223034445568,-42.3223034445568
-43.447217674832,-43.447217674832
-42.1857737736999,-42.1857737736999
-41.8962311791843,-41.8962311791843
-42.2085373813118,-42.2085373813118
-42.8779960209578,-42.8779960209578
-41.6165521198258,-41.6165521198258
-41.9046426421783,-41.9046426421783
-41.0897927971622,-41.0897927971622
-42.7537280218479,-42.7537280218479
-43.2437641918788,-43.2437641918788
-41.9166272467643,-41.9166272467643
-42.4379116466052,-42.4379116466052
-43.6961586572071,-43.6961586572071
-42.5876303592975,-42.5876303592975
-41.936193963846,-41.936193963846
-42.4574783636869,-42.4574783636869
-42.3290589274309,-42.3290589274309
-41.8962311791843,-41.8962311791843
-40.1972205487582,-40.1972205487582
-41.0903786339107,-41.0903786339107
-42.3374703904249,-42.3374703904249
-41.9046426421783,-41.9046426421783
-40.5775056970638,-40.5775056970638
-40.5492671666293,-40.5492671666293
-42.4884011071073,-42.4884011071073
-42.9784372771381,-42.9784372771381
-42.4379116466052,-42.4379116466052
-41.3842856647745,-41.3842856647745
-43.4308317424665,-43.4308317424665
-42.3223034445568,-42.3223034445568
-42.4574783636869,-42.4574783636869
-41.4038523818562,-41.4038523818562
-42.6413651295584,-42.6413651295584
-42.2085373813118,-42.2085373813118
-41.0903786339107,-41.0903786339107
-40.6143857689482,-40.6143857689482
-41.5226205454088,-41.5226205454089
-41.0897927971622,-41.0897927971622
-40.5492671666293,-40.5492671666293
-39.1509851271949,-39.1509851271949
-41.9518703961535,-41.9518703961535
-43.1280740504787,-43.1280740504787
-42.7086672933567,-42.7086672933567
-42.2899851289792,-42.2899851289792
-43.4349592302757,-43.4349592302757
-43.3948041361749,-43.3948041361749
-43.6510979287159,-43.6510979287159
-43.2324157643384,-43.2324157643384
-42.462716751645,-42.462716751645
-43.0982622072072,-43.0982622072072
-42.0399523729284,-42.0399523729284
-42.2601732857078,-42.2601732857078
-42.3479293264011,-42.3479293264011
-42.9834747819633,-42.9834747819633
-42.5640680248412,-42.5640680248412
-41.6299238139799,-41.6299238139799
-43.1280740504787,-43.1280740504787
-42.7894940676242,-42.7894940676242
-43.1987034633875,-43.1987034633875
-42.7800212990101,-42.7800212990101
-43.3948041361749,-43.3948041361749
-41.6926383070699,-41.6926383070699
-42.5425696308062,-42.5425696308062
-42.1238874664288,-42.1238874664288
-43.0982622072072,-43.0982622072072
-41.8368183060752,-41.8368183060752
-41.6071246246818,-41.6071246246818
-41.8273455374611,-41.8273455374611
-42.9834747819633,-42.9834747819633
-41.7220308808312,-41.7220308808312
-42.1312402765946,-42.1312402765946
-41.1970960657333,-41.1970960657333
-42.7086672933567,-42.7086672933567
-43.1987034633875,-43.1987034633875
-41.9016174922941,-41.9016174922941
-42.3606145418881,-42.3606145418881
-43.6510979287159,-43.6510979287159
-42.5425696308062,-42.5425696308062
-41.9211842093758,-41.9211842093758
-42.3801812589698,-42.3801812589698
-42.0399523729284,-42.0399523729284
-41.6071246246818,-41.6071246246818
-39.913270201845,-39.913270201845
-40.7690357031823,-40.7690357031823
-42.5640680248412,-42.5640680248412
-42.1312402765946,-42.1312402765946
-40.8341543055012,-40.8341543055012
-40.7776893086113,-40.7776893086113
-42.2899851289792,-42.2899851289792
-42.7800212990101,-42.7800212990101
-42.3606145418881,-42.360614541888
-41.2174921333132,-41.2174921333132
-43.2324157643384,-43.2324157643384
-42.1238874664288,-42.1238874664288
-42.3801812589698,-42.3801812589698
-41.237058850395,-41.237058850395
-42.2601732857078,-42.2601732857078
-41.8273455374611,-41.8273455374611
-40.7690357031823,-40.7690357031823
-40.2648163717643,-40.2648163717643
-41.6299238139799,-41.6299238139799
-41.1970960657333,-41.1970960657333
-40.7776893086113,-40.7776893086113
-39.3017286578854,-39.3017286578854
-42.5871197404273,-42.5871197404273
-43.9820434960582,-43.9820434960582
-43.2882243823381,-43.2882243823381
-43.0228974675974,-43.0228974675974
-43.8228085099773,-43.8228085099773
-43.9820434960582,-43.9820434960582
-44.0469648232132,-44.0469648232132
-43.7816379084726,-43.7816379084726
-43.1110761088715,-43.1110761088715
-44.0290515358276,-44.0290515358276
-42.7575993052393,-42.7575993052393
-43.0699055073668,-43.0699055073668
-42.5418544549974,-42.5418544549974
-43.4598298819535,-43.4598298819535
-42.7660107682333,-42.7660107682333
-41.9511609232172,-41.9511609232172
-43.9820434960582,-43.9820434960582
-43.8228085099773,-43.8228085099773
-44.0469648232132,-44.0469648232132
-43.7816379084726,-43.7816379084726
-43.9820434960582,-43.9820434960582
-42.5871197404273,-42.5871197404273
-43.2882243823381,-43.2882243823381
-43.0228974675974,-43.0228974675974
-44.0290515358276,-44.0290515358276
-43.1110761088715,-43.1110761088715
-42.7575993052393,-42.7575993052393
-43.0699055073668,-43.0699055073668
-43.4598298819535,-43.4598298819535
-42.5418544549974,-42.5418544549974
-42.7660107682333,-42.7660107682333
-41.9511609232172,-41.9511609232172
-43.2882243823381,-43.2882243823381
-44.0469648232132,-44.0469648232132
-42.5665343949115,-42.5665343949115
-43.0878187947524,-43.0878187947524
-44.0469648232132,-44.0469648232132
-43.2882243823381,-43.2882243823381
-42.5665343949115,-42.5665343949115
-43.0878187947524,-43.0878187947524
-42.7575993052393,-42.7575993052393
-42.7575993052393,-42.7575993052393
-40.905295191626,-40.905295191626
-41.7984532767785,-41.7984532767785
-42.7660107682333,-42.7660107682333
-42.7660107682333,-42.7660107682333
-41.2855803399316,-41.2855803399316
-41.2573418094971,-41.2573418094971
-43.0228974675974,-43.0228974675974
-43.7816379084726,-43.7816379084726
-43.0878187947524,-43.0878187947524
-42.0341928129217,-42.0341928129217
-43.7816379084726,-43.7816379084726
-43.0228974675974,-43.0228974675974
-43.0878187947524,-43.0878187947524
-42.0341928129217,-42.0341928129217
-43.0699055073668,-43.0699055073668
-43.0699055073668,-43.0699055073668
-41.7984532767785,-41.7984532767785
-41.322460411816,-41.322460411816
-41.9511609232172,-41.9511609232172
-41.9511609232172,-41.9511609232172
-41.2573418094971,-41.2573418094971
-39.8590597700627,-39.8590597700627
-42.1180499980557,-42.1180499980557
-43.2942536523808,-43.2942536523808
-42.7537280218479,-42.7537280218479
-42.4884011071073,-42.4884011071073
-43.6011388321778,-43.6011388321778
-43.560983738077,-43.560983738077
-43.6961586572071,-43.6961586572071
-43.4308317424665,-43.4308317424665
-42.8116722192698,-42.8116722192698
-43.447217674832,-43.447217674832
-42.3290589274309,-42.3290589274309
-42.6413651295584,-42.6413651295584
-42.2424505653956,-42.2424505653956
-42.8779960209578,-42.8779960209578
